z6-25818,Port1,Port1.1,Port1.2,Port2,Port2.1,Port2.2,Port3,Port3.1,Port3.2,Port4,Port4.1,Port5,Port5.1,Port7,Port7.1,Port8,Port8.1
# Records: 10192,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 12 Moisture/Temp/EC,TEROS 21 Water Potential/Temp,TEROS 21 Water Potential/Temp,TEROS 21 Water Potential/Temp,TEROS 21 Water Potential/Temp,Battery,Battery,Barometer,Barometer
Timestamps, m3/m3 Water Content, degree_C Soil Temperature, mS/cm Saturation Extract EC, m3/m3 Water Content, degree_C Soil Temperature, mS/cm Saturation Extract EC, m3/m3 Water Content, degree_C Soil Temperature, mS/cm Saturation Extract EC, kPa Matric Potential, degree_C Soil Temperature, kPa Matric Potential, degree_C Soil Temperature,% Battery Percent, mV Battery Voltage, kPa Reference Pressure, degree_C Logger Temperature
2024-05-24 06:15,0.421,6.6,0.862,0.236,5.8,0.08,0.21,3.2,0.16,-0.1,6,-0.1,4.6,100,8326,64.84,-14.5
2024-05-24 06:30,0.421,6.6,0.86,0.236,5.8,0.077,0.21,3.2,0.16,-0.1,6,-0.1,4.6,100,8320,64.84,-14.9
2024-05-24 06:45,0.421,6.6,0.861,0.236,5.8,0.078,0.21,3.1,0.16,-0.1,6,-0.1,4.6,100,8323,64.86,-15.1
2024-05-24 07:00,0.421,6.6,0.862,0.235,5.8,0.078,0.21,3.1,0.16,-0.1,6,-0.1,4.6,100,8321,64.86,-14.8
2024-05-24 07:15,0.421,6.6,0.861,0.235,5.8,0.077,0.21,3,0.159,-0.1,6,-0.1,4.6,100,8323,64.88,-14.8
2024-05-24 07:30,0.421,6.6,0.863,0.235,5.8,0.077,0.21,3,0.158,-0.1,6,-0.1,4.5,100,8329,64.88,-14.8
2024-05-24 07:45,0.421,6.6,0.865,0.235,5.7,0.075,0.21,3,0.159,-0.1,6,-0.1,4.5,100,8352,64.9,-13.4
2024-05-24 08:00,0.421,6.6,0.867,0.235,5.7,0.075,0.21,2.9,0.158,-0.1,6,-0.1,4.5,100,8381,64.91,-11
2024-05-24 08:15,0.422,6.6,0.869,0.234,5.7,0.074,0.209,2.9,0.158,-0.1,6,-0.1,4.5,100,8411,64.93,-8.3
2024-05-24 08:30,0.421,6.6,0.873,0.234,5.7,0.074,0.209,2.9,0.157,-0.1,6,-0.1,4.5,100,8430,64.96,-5.8
2024-05-24 08:45,0.422,6.6,0.874,0.234,5.7,0.074,0.209,2.8,0.16,-0.1,6,-0.1,4.4,100,8452,64.98,-3.6
2024-05-24 09:00,0.422,6.6,0.878,0.234,5.7,0.076,0.209,2.8,0.157,-0.1,6,-0.1,4.4,100,8467,65,-1.2
2024-05-24 09:15,0.422,6.6,0.88,0.234,5.7,0.074,0.209,2.8,0.156,-0.1,6,-0.1,4.4,100,8477,65,0.6
2024-05-24 09:30,0.422,6.6,0.884,0.234,5.7,0.073,0.209,2.8,0.155,-0.1,6,-0.1,4.4,100,8490,65.01,1.9
2024-05-24 09:45,0.422,6.6,0.888,0.234,5.7,0.073,0.209,2.7,0.157,-0.1,6,-0.1,4.4,100,8501,65.01,2.9
2024-05-24 10:00,0.422,6.6,0.889,0.234,5.7,0.073,0.209,2.7,0.157,-0.1,6,-0.1,4.3,100,8509,65.01,3.5
2024-05-24 10:15,0.422,6.6,0.893,0.234,5.6,0.074,0.209,2.7,0.156,-0.1,6,-0.1,4.3,100,8514,65.02,4.8
2024-05-24 10:30,0.422,6.6,0.897,0.233,5.6,0.074,0.209,2.6,0.156,-0.1,6,-0.1,4.3,100,8520,65.02,6.2
2024-05-24 10:45,0.422,6.6,0.899,0.233,5.6,0.074,0.209,2.6,0.157,-0.1,6,-0.1,4.3,100,8520,65.01,7.7
2024-05-24 11:00,0.422,6.6,0.903,0.233,5.6,0.072,0.209,2.6,0.157,-0.1,6,-0.1,4.3,100,8519,65.02,9.2
2024-05-24 11:15,0.423,6.6,0.904,0.233,5.6,0.073,0.209,2.6,0.157,-0.1,6,-0.1,4.2,100,8513,65.01,10
2024-05-24 11:30,0.423,6.6,0.908,0.233,5.6,0.073,0.21,2.6,0.156,-0.1,6,-0.1,4.2,100,8516,65,10.8
2024-05-24 11:45,0.423,6.6,0.913,0.233,5.6,0.072,0.209,2.5,0.156,-0.1,6,-0.1,4.2,100,8516,64.98,11.6
2024-05-24 12:00,0.423,6.6,0.912,0.233,5.6,0.073,0.21,2.5,0.157,-0.1,6,-0.1,4.2,100,8517,64.96,12.8
2024-05-24 12:15,0.423,6.6,0.916,0.233,5.6,0.073,0.21,2.5,0.158,-0.1,6,-0.1,4.2,100,8513,64.95,14.4
2024-05-24 12:30,0.423,6.6,0.918,0.233,5.5,0.073,0.21,2.5,0.157,-0.1,6,-0.1,4.2,100,8510,64.92,15.9
2024-05-24 12:45,0.423,6.6,0.92,0.233,5.5,0.073,0.211,2.5,0.158,-0.1,6,-0.1,4.1,100,8501,64.9,16.8
2024-05-24 13:00,0.423,6.6,0.924,0.233,5.5,0.072,0.212,2.4,0.158,-0.1,5.9,-0.1,4.1,100,8504,64.88,17
2024-05-24 13:15,0.423,6.6,0.926,0.233,5.5,0.073,0.213,2.4,0.159,-0.1,5.9,-0.1,4.1,100,8504,64.85,17.5
2024-05-24 13:30,0.423,6.6,0.928,0.233,5.5,0.073,0.213,2.4,0.158,-0.1,5.9,-0.1,4.1,100,8507,64.84,16.9
2024-05-24 13:45,0.423,6.6,0.932,0.234,5.5,0.073,0.214,2.5,0.161,-0.1,5.9,-0.1,4,100,8509,64.84,16.6
2024-05-24 14:00,0.423,6.6,0.934,0.234,5.5,0.074,0.214,2.5,0.161,-0.1,5.9,-0.1,4,100,8513,64.83,16.3
2024-05-24 14:15,0.423,6.6,0.936,0.234,5.5,0.074,0.215,2.6,0.162,-0.1,5.9,-0.1,4,100,8517,64.84,16.3
2024-05-24 14:30,0.423,6.6,0.938,0.235,5.4,0.074,0.215,2.7,0.164,-0.1,5.9,-0.1,4,100,8510,64.84,16.2
2024-05-24 14:45,0.423,6.6,0.94,0.235,5.4,0.073,0.215,2.8,0.166,-0.1,5.9,-0.1,4,100,8517,64.84,16.1
2024-05-24 15:00,0.423,6.6,0.942,0.235,5.4,0.073,0.215,2.9,0.166,-0.1,5.9,-0.1,4,100,8517,64.84,15.9
2024-05-24 15:15,0.423,6.6,0.944,0.235,5.4,0.074,0.215,3.1,0.165,-0.1,5.9,-0.1,4,100,8511,64.83,15.6
2024-05-24 15:30,0.424,6.6,0.946,0.235,5.4,0.075,0.214,3.2,0.166,-0.1,5.9,-0.1,4,100,8515,64.83,15.3
2024-05-24 15:45,0.424,6.6,0.945,0.235,5.4,0.075,0.214,3.4,0.167,-0.1,5.9,-0.1,4.1,100,8517,64.82,14.6
2024-05-24 16:00,0.424,6.6,0.946,0.236,5.4,0.074,0.214,3.6,0.166,-0.1,5.9,-0.1,4.1,100,8519,64.82,14.3
2024-05-24 16:15,0.424,6.6,0.947,0.236,5.4,0.075,0.214,3.7,0.167,-0.1,5.9,-0.1,4.1,100,8510,64.82,13.7
2024-05-24 16:30,0.424,6.6,0.947,0.236,5.4,0.075,0.213,3.9,0.167,-0.1,5.9,-0.1,4.2,100,8511,64.82,12.8
2024-05-24 16:45,0.424,6.6,0.947,0.237,5.4,0.076,0.213,4,0.168,-0.1,5.9,-0.1,4.2,100,8507,64.83,12.2
2024-05-24 17:00,0.424,6.6,0.949,0.237,5.4,0.076,0.213,4.2,0.168,-0.1,5.8,-0.1,4.2,100,8505,64.83,11.6
2024-05-24 17:15,0.424,6.5,0.949,0.237,5.4,0.077,0.213,4.3,0.169,-0.1,5.8,-0.1,4.3,100,8502,64.84,11.2
2024-05-24 17:30,0.424,6.5,0.947,0.237,5.4,0.077,0.213,4.4,0.169,-0.1,5.8,-0.1,4.4,100,8493,64.85,10.3
2024-05-24 17:45,0.424,6.5,0.947,0.238,5.4,0.077,0.213,4.5,0.169,-0.1,5.8,-0.1,4.4,100,8475,64.87,8.4
2024-05-24 18:00,0.424,6.5,0.943,0.238,5.4,0.078,0.212,4.6,0.169,-0.1,5.8,-0.1,4.5,100,8467,64.84,6.6
2024-05-24 18:15,0.425,6.5,0.943,0.238,5.4,0.077,0.212,4.7,0.167,-0.1,5.8,-0.1,4.5,100,8464,64.82,5.6
2024-05-24 18:30,0.425,6.5,0.943,0.238,5.4,0.079,0.212,4.8,0.169,-0.1,5.8,-0.1,4.6,100,8442,64.83,4.8
2024-05-24 18:45,0.424,6.5,0.941,0.239,5.4,0.078,0.212,4.8,0.17,-0.1,5.8,-0.1,4.6,100,8444,64.83,3.6
2024-05-24 19:00,0.425,6.5,0.941,0.239,5.4,0.078,0.212,4.9,0.169,-0.1,5.8,-0.1,4.7,100,8444,64.84,2.6
2024-05-24 19:15,0.425,6.5,0.936,0.239,5.4,0.078,0.212,4.9,0.169,-0.1,5.8,-0.1,4.7,100,8444,64.84,1.6
2024-05-24 19:30,0.425,6.5,0.934,0.239,5.4,0.078,0.212,4.9,0.169,-0.1,5.8,-0.1,4.8,100,8406,64.84,1
2024-05-24 19:45,0.425,6.5,0.932,0.239,5.5,0.079,0.212,4.9,0.169,-0.1,5.8,-0.1,4.8,100,8428,64.85,1
2024-05-24 20:00,0.425,6.5,0.927,0.239,5.5,0.078,0.212,4.9,0.17,-0.1,5.8,-0.1,4.8,100,8428,64.86,0.3
2024-05-24 20:15,0.425,6.5,0.925,0.239,5.5,0.078,0.212,4.9,0.169,-0.1,5.8,-0.1,4.9,100,8429,64.87,-0.1
2024-05-24 20:30,0.425,6.5,0.922,0.239,5.5,0.08,0.212,4.9,0.169,-0.1,5.8,-0.1,4.9,100,8426,64.89,-0.1
2024-05-24 20:45,0.425,6.5,0.918,0.239,5.5,0.079,0.212,4.8,0.169,-0.1,5.8,-0.1,4.9,100,8411,64.89,-1.1
2024-05-24 21:00,0.425,6.5,0.913,0.239,5.5,0.079,0.212,4.8,0.168,-0.1,5.8,-0.1,5,100,8413,64.9,-2
2024-05-24 21:15,0.425,6.5,0.911,0.239,5.6,0.079,0.212,4.7,0.167,-0.1,5.8,-0.1,5,100,8396,64.9,-2.7
2024-05-24 21:30,0.425,6.5,0.904,0.239,5.6,0.078,0.212,4.7,0.169,-0.1,5.8,-0.1,5,100,8405,64.91,-2.9
2024-05-24 21:45,0.425,6.5,0.9,0.239,5.6,0.079,0.212,4.6,0.169,-0.1,5.8,-0.1,5,100,8405,64.92,-2.2
2024-05-24 22:00,0.425,6.5,0.894,0.239,5.6,0.08,0.212,4.6,0.167,-0.1,5.8,-0.1,5,100,8406,64.92,-2
2024-05-24 22:15,0.426,6.5,0.889,0.239,5.6,0.078,0.211,4.5,0.167,-0.1,5.8,-0.1,5,100,8405,64.93,-2.5
2024-05-24 22:30,0.426,6.5,0.883,0.239,5.6,0.078,0.212,4.5,0.166,-0.1,5.9,-0.1,5,100,8406,64.93,-3.2
2024-05-24 22:45,0.426,6.5,0.877,0.238,5.6,0.078,0.211,4.4,0.167,-0.1,5.9,-0.1,5,100,8387,64.94,-3.3
2024-05-24 23:00,0.426,6.5,0.87,0.238,5.7,0.079,0.211,4.4,0.167,-0.1,5.9,-0.1,5,100,8393,64.93,-3.6
2024-05-24 23:15,0.426,6.5,0.864,0.238,5.7,0.079,0.211,4.3,0.166,-0.1,5.9,-0.1,5,100,8394,64.92,-3.9
2024-05-24 23:30,0.426,6.5,0.856,0.238,5.7,0.079,0.211,4.3,0.165,-0.1,5.9,-0.1,5,100,8393,64.92,-4.3
2024-05-24 23:45,0.426,6.5,0.848,0.238,5.7,0.08,0.211,4.2,0.165,-0.1,5.9,-0.1,5,100,8394,64.91,-4.1
2024-05-25 00:00,0.426,6.5,0.84,0.238,5.7,0.078,0.211,4.2,0.165,-0.1,5.9,-0.1,5,100,8394,64.91,-4
2024-05-25 00:15,0.426,6.5,0.832,0.238,5.7,0.078,0.211,4.1,0.166,-0.1,5.9,-0.1,5,100,8344,64.9,-4.4
2024-05-25 00:30,0.426,6.5,0.824,0.238,5.7,0.079,0.211,4.1,0.165,-0.1,5.9,-0.1,5,100,8366,64.9,-4.2
2024-05-25 00:45,0.426,6.5,0.816,0.238,5.7,0.078,0.211,4,0.163,-0.1,5.9,-0.1,4.9,100,8366,64.89,-4.5
2024-05-25 01:00,0.426,6.5,0.807,0.238,5.7,0.079,0.211,4,0.165,-0.1,5.9,-0.1,4.9,100,8371,64.88,-5
2024-05-25 01:15,0.426,6.5,0.797,0.238,5.7,0.078,0.211,3.9,0.164,-0.1,5.9,-0.1,4.9,100,8371,64.87,-5.3
2024-05-25 01:30,0.426,6.5,0.788,0.238,5.7,0.079,0.211,3.9,0.164,-0.1,5.9,-0.1,4.9,100,8373,64.87,-5.8
2024-05-25 01:45,0.427,6.5,0.78,0.237,5.7,0.078,0.211,3.9,0.164,-0.1,5.9,-0.1,4.9,100,8375,64.86,-6
2024-05-25 02:00,0.427,6.5,0.771,0.237,5.7,0.078,0.211,3.8,0.163,-0.1,5.9,-0.1,4.9,100,8374,64.84,-6.2
2024-05-25 02:15,0.427,6.5,0.762,0.237,5.7,0.078,0.211,3.8,0.164,-0.1,5.9,-0.1,4.9,100,8374,64.83,-6.2
2024-05-25 02:30,0.427,6.5,0.753,0.237,5.7,0.078,0.211,3.7,0.164,-0.1,5.9,-0.1,4.8,100,8375,64.83,-5.9
2024-05-25 02:45,0.427,6.5,0.745,0.237,5.7,0.077,0.211,3.7,0.164,-0.1,5.9,-0.1,4.8,100,8375,64.82,-6.2
2024-05-25 03:00,0.427,6.5,0.736,0.237,5.7,0.076,0.21,3.6,0.163,-0.1,5.9,-0.1,4.8,100,8374,64.8,-6.8
2024-05-25 03:15,0.427,6.5,0.727,0.237,5.7,0.078,0.21,3.6,0.163,-0.1,5.9,-0.1,4.8,100,8373,64.8,-7.5
2024-05-25 03:30,0.427,6.5,0.719,0.237,5.7,0.078,0.21,3.6,0.162,-0.1,5.9,-0.1,4.8,100,8372,64.79,-8
2024-05-25 03:45,0.427,6.5,0.709,0.237,5.7,0.078,0.21,3.5,0.161,-0.1,5.9,-0.1,4.7,100,8373,64.79,-8.4
2024-05-25 04:00,0.427,6.5,0.703,0.236,5.7,0.078,0.21,3.5,0.161,-0.1,5.9,-0.1,4.7,100,8374,64.79,-8.3
2024-05-25 04:15,0.427,6.5,0.695,0.236,5.7,0.076,0.21,3.4,0.162,-0.1,5.9,-0.1,4.7,100,8372,64.78,-8.3
2024-05-25 04:30,0.427,6.5,0.689,0.236,5.7,0.076,0.21,3.4,0.16,-0.1,5.9,-0.1,4.7,100,8375,64.78,-8.6
2024-05-25 04:45,0.427,6.5,0.681,0.236,5.7,0.075,0.21,3.4,0.161,-0.1,5.9,-0.1,4.7,100,8358,64.78,-8.6
2024-05-25 05:00,0.427,6.5,0.675,0.236,5.7,0.074,0.21,3.3,0.16,-0.1,5.9,-0.1,4.6,100,8359,64.78,-7.9
2024-05-25 05:15,0.427,6.5,0.67,0.236,5.7,0.074,0.21,3.3,0.161,-0.1,5.9,-0.1,4.6,100,8361,64.78,-7.8
2024-05-25 05:30,0.427,6.5,0.667,0.236,5.7,0.074,0.21,3.2,0.163,-0.1,5.9,-0.1,4.6,100,8362,64.78,-7.9
2024-05-25 05:45,0.427,6.5,0.66,0.236,5.7,0.074,0.21,3.2,0.16,-0.1,5.9,-0.1,4.6,100,8347,64.79,-7.7
2024-05-25 06:00,0.428,6.5,0.657,0.236,5.7,0.074,0.21,3.2,0.159,-0.1,5.9,-0.1,4.6,100,8352,64.78,-7.7
2024-05-25 06:15,0.427,6.5,0.653,0.236,5.7,0.073,0.21,3.1,0.16,-0.1,5.9,-0.1,4.5,100,8325,64.78,-7.9
2024-05-25 06:30,0.428,6.5,0.648,0.236,5.7,0.073,0.21,3.1,0.159,-0.1,5.9,-0.1,4.5,100,8339,64.79,-7.5
2024-05-25 06:45,0.428,6.5,0.647,0.235,5.6,0.073,0.209,3.1,0.16,-0.1,5.9,-0.1,4.5,100,8343,64.79,-7.9
2024-05-25 07:00,0.427,6.5,0.643,0.235,5.6,0.074,0.209,3,0.159,-0.1,5.9,-0.1,4.5,100,8344,64.8,-8
2024-05-25 07:15,0.428,6.5,0.639,0.235,5.6,0.074,0.209,3,0.159,-0.1,5.9,-0.1,4.5,100,8327,64.8,-8.4
2024-05-25 07:30,0.428,6.5,0.638,0.235,5.6,0.074,0.209,3,0.158,-0.1,5.9,-0.1,4.5,100,8348,64.81,-8.5
2024-05-25 07:45,0.427,6.5,0.634,0.235,5.6,0.073,0.209,2.9,0.16,-0.1,5.9,-0.1,4.4,100,8372,64.84,-7.5
2024-05-25 08:00,0.427,6.5,0.634,0.234,5.6,0.071,0.209,2.9,0.159,-0.1,5.9,-0.1,4.4,100,8401,64.86,-5.8
2024-05-25 08:15,0.428,6.5,0.632,0.234,5.6,0.073,0.209,2.9,0.158,-0.1,5.9,-0.1,4.4,100,8411,64.88,-3.5
2024-05-25 08:30,0.428,6.5,0.629,0.234,5.6,0.07,0.209,2.9,0.157,-0.1,5.9,-0.1,4.4,100,8441,64.9,-1.4
2024-05-25 08:45,0.428,6.5,0.629,0.234,5.6,0.07,0.209,2.8,0.159,-0.1,5.9,-0.1,4.4,100,8466,64.91,0.9
2024-05-25 09:00,0.428,6.5,0.628,0.234,5.6,0.07,0.209,2.8,0.157,-0.1,5.9,-0.1,4.3,100,8488,64.92,3.1
2024-05-25 09:15,0.427,6.5,0.626,0.234,5.6,0.072,0.209,2.8,0.158,-0.1,5.9,-0.1,4.3,100,8499,64.93,4.7
2024-05-25 09:30,0.428,6.5,0.625,0.234,5.6,0.07,0.209,2.7,0.157,-0.1,5.9,-0.1,4.3,100,8518,64.94,5.6
2024-05-25 09:45,0.428,6.5,0.626,0.233,5.5,0.071,0.209,2.7,0.156,-0.1,5.9,-0.1,4.3,100,8537,64.94,7
2024-05-25 10:00,0.428,6.5,0.625,0.233,5.5,0.07,0.209,2.7,0.156,-0.1,5.9,-0.1,4.3,100,8549,64.95,9
2024-05-25 10:15,0.428,6.5,0.623,0.233,5.5,0.07,0.209,2.7,0.157,-0.1,5.9,-0.1,4.2,100,8556,64.96,11.1
2024-05-25 10:30,0.428,6.5,0.623,0.233,5.5,0.068,0.209,2.6,0.157,-0.1,5.9,-0.1,4.2,100,8555,64.96,12.2
2024-05-25 10:45,0.428,6.5,0.622,0.233,5.5,0.067,0.209,2.6,0.156,-0.1,5.9,-0.1,4.2,100,8564,64.96,12.8
2024-05-25 11:00,0.427,6.5,0.622,0.233,5.5,0.07,0.209,2.6,0.156,-0.1,5.9,-0.1,4.2,100,8567,64.97,13.4
2024-05-25 11:15,0.428,6.5,0.622,0.233,5.5,0.068,0.209,2.6,0.157,-0.1,5.9,-0.1,4.2,100,8570,64.96,13.8
2024-05-25 11:30,0.428,6.5,0.622,0.233,5.5,0.068,0.209,2.5,0.158,-0.1,5.9,-0.1,4.2,100,8551,64.96,14.1
2024-05-25 11:45,0.428,6.5,0.62,0.233,5.5,0.069,0.209,2.5,0.158,-0.1,5.9,-0.1,4.1,100,8571,64.95,14.4
2024-05-25 12:00,0.428,6.5,0.62,0.233,5.5,0.069,0.21,2.5,0.157,-0.1,5.9,-0.1,4.1,100,8577,64.95,14.3
2024-05-25 12:15,0.428,6.5,0.619,0.233,5.4,0.068,0.21,2.5,0.157,-0.1,5.9,-0.1,4.1,100,8581,64.93,14.3
2024-05-25 12:30,0.428,6.5,0.62,0.233,5.4,0.068,0.21,2.5,0.159,-0.1,5.9,-0.1,4.1,100,8584,64.92,14.4
2024-05-25 12:45,0.428,6.5,0.62,0.233,5.4,0.069,0.211,2.5,0.158,-0.1,5.9,-0.1,4.1,100,8568,64.91,14.8
2024-05-25 13:00,0.428,6.5,0.618,0.233,5.4,0.068,0.212,2.4,0.16,-0.1,5.8,-0.1,4,100,8580,64.89,14.4
2024-05-25 13:15,0.428,6.5,0.619,0.234,5.4,0.068,0.212,2.4,0.158,-0.1,5.8,-0.1,4,100,8576,64.88,14
2024-05-25 13:30,0.428,6.5,0.62,0.234,5.4,0.068,0.213,2.4,0.159,-0.1,5.8,-0.1,4,100,8585,64.86,13.9
2024-05-25 13:45,0.428,6.5,0.62,0.234,5.4,0.068,0.213,2.4,0.161,-0.1,5.8,-0.1,4,100,8592,64.85,14.1
2024-05-25 14:00,0.428,6.5,0.62,0.234,5.4,0.069,0.214,2.5,0.163,-0.1,5.8,-0.1,4,100,8595,64.83,14.1
2024-05-25 14:15,0.428,6.5,0.622,0.234,5.4,0.069,0.214,2.5,0.163,-0.1,5.8,-0.1,4,100,8595,64.82,13.8
2024-05-25 14:30,0.428,6.5,0.621,0.234,5.3,0.069,0.214,2.6,0.164,-0.1,5.8,-0.1,4,100,8597,64.8,13.9
2024-05-25 14:45,0.428,6.5,0.621,0.234,5.3,0.071,0.214,2.7,0.163,-0.1,5.8,-0.1,4,100,8589,64.8,13.9
2024-05-25 15:00,0.428,6.5,0.621,0.235,5.3,0.071,0.214,2.8,0.166,-0.1,5.8,-0.1,4,100,8594,64.79,13.7
2024-05-25 15:15,0.428,6.5,0.621,0.235,5.3,0.07,0.214,2.9,0.164,-0.1,5.8,-0.1,4,100,8595,64.78,13.3
2024-05-25 15:30,0.428,6.5,0.62,0.235,5.3,0.072,0.214,3,0.165,-0.1,5.8,-0.1,4,100,8594,64.78,12.8
2024-05-25 15:45,0.428,6.5,0.62,0.235,5.3,0.071,0.214,3.1,0.166,-0.1,5.8,-0.1,4,100,8586,64.78,12.4
2024-05-25 16:00,0.428,6.5,0.62,0.235,5.3,0.072,0.214,3.2,0.165,-0.1,5.8,-0.1,4,100,8586,64.78,12
2024-05-25 16:15,0.428,6.5,0.621,0.236,5.3,0.072,0.213,3.4,0.167,-0.1,5.8,-0.1,4,100,8585,64.78,11.6
2024-05-25 16:30,0.428,6.5,0.619,0.236,5.3,0.072,0.213,3.5,0.164,-0.1,5.8,-0.1,4,100,8575,64.78,11.2
2024-05-25 16:45,0.428,6.5,0.62,0.236,5.3,0.072,0.213,3.6,0.168,-0.1,5.8,-0.1,4.1,100,8574,64.78,10.7
2024-05-25 17:00,0.428,6.5,0.618,0.236,5.3,0.072,0.213,3.7,0.168,-0.1,5.7,-0.1,4.1,100,8568,64.79,10.2
2024-05-25 17:15,0.428,6.5,0.618,0.237,5.3,0.073,0.212,3.8,0.169,-0.1,5.7,-0.1,4.2,100,8564,64.8,9.7
2024-05-25 17:30,0.428,6.5,0.618,0.237,5.3,0.073,0.212,3.9,0.168,-0.1,5.7,-0.1,4.2,100,8551,64.81,9.1
2024-05-25 17:45,0.428,6.5,0.618,0.237,5.3,0.072,0.212,4,0.17,-0.1,5.7,-0.1,4.2,100,8536,64.81,7.4
2024-05-25 18:00,0.428,6.5,0.617,0.237,5.3,0.074,0.212,4.1,0.168,-0.1,5.7,-0.1,4.3,100,8528,64.8,6
2024-05-25 18:15,0.428,6.4,0.614,0.237,5.3,0.074,0.212,4.2,0.169,-0.1,5.7,-0.1,4.3,100,8517,64.8,4.9
2024-05-25 18:30,0.428,6.4,0.615,0.237,5.3,0.075,0.212,4.2,0.169,-0.1,5.7,-0.1,4.3,100,8514,64.79,3.6
2024-05-25 18:45,0.428,6.4,0.613,0.237,5.3,0.073,0.212,4.3,0.169,-0.1,5.7,-0.1,4.4,100,8510,64.78,2.4
2024-05-25 19:00,0.428,6.4,0.612,0.237,5.3,0.075,0.212,4.3,0.169,-0.1,5.7,-0.1,4.4,100,8504,64.79,2
2024-05-25 19:15,0.428,6.4,0.61,0.238,5.3,0.075,0.211,4.3,0.17,-0.1,5.7,-0.1,4.5,100,8503,64.79,1.7
2024-05-25 19:30,0.428,6.4,0.609,0.238,5.3,0.075,0.211,4.3,0.167,-0.1,5.7,-0.1,4.5,100,8497,64.79,1.9
2024-05-25 19:45,0.428,6.4,0.608,0.238,5.3,0.074,0.211,4.3,0.168,-0.1,5.7,-0.1,4.5,100,8495,64.8,1.8
2024-05-25 20:00,0.428,6.4,0.606,0.238,5.3,0.074,0.211,4.3,0.169,-0.1,5.7,-0.1,4.6,100,8495,64.8,2
2024-05-25 20:15,0.428,6.4,0.606,0.238,5.3,0.073,0.211,4.3,0.168,-0.1,5.7,-0.1,4.6,100,8490,64.81,1.6
2024-05-25 20:30,0.428,6.4,0.603,0.238,5.4,0.074,0.211,4.3,0.168,-0.1,5.7,-0.1,4.6,100,8489,64.82,1.2
2024-05-25 20:45,0.428,6.4,0.602,0.238,5.4,0.073,0.211,4.2,0.167,-0.1,5.7,-0.1,4.6,100,8485,64.82,0.8
2024-05-25 21:00,0.429,6.4,0.6,0.238,5.4,0.073,0.211,4.2,0.167,-0.1,5.7,-0.1,4.6,100,8480,64.83,0.2
2024-05-25 21:15,0.429,6.4,0.597,0.238,5.4,0.074,0.211,4.2,0.167,-0.1,5.7,-0.1,4.6,100,8482,64.84,0.2
2024-05-25 21:30,0.429,6.4,0.596,0.238,5.4,0.074,0.211,4.1,0.166,-0.1,5.7,-0.1,4.7,100,8477,64.85,-0.2
2024-05-25 21:45,0.429,6.4,0.595,0.238,5.4,0.075,0.211,4.1,0.166,-0.1,5.7,-0.1,4.7,100,8476,64.85,-0.2
2024-05-25 22:00,0.429,6.4,0.593,0.238,5.4,0.074,0.211,4,0.164,-0.1,5.7,-0.1,4.7,100,8474,64.85,-0.7
2024-05-25 22:15,0.429,6.4,0.589,0.238,5.4,0.074,0.211,4,0.165,-0.1,5.7,-0.1,4.7,100,8473,64.85,-1.4
2024-05-25 22:30,0.429,6.4,0.587,0.238,5.4,0.075,0.211,4,0.165,-0.1,5.7,-0.1,4.7,100,8412,64.84,-1.9
2024-05-25 22:45,0.429,6.4,0.584,0.238,5.4,0.073,0.211,3.9,0.165,-0.1,5.7,-0.1,4.7,100,8469,64.84,-1.8
2024-05-25 23:00,0.429,6.4,0.582,0.237,5.5,0.075,0.211,3.9,0.165,-0.1,5.7,-0.1,4.7,100,8470,64.83,-1.9
2024-05-25 23:15,0.429,6.4,0.579,0.237,5.5,0.074,0.211,3.8,0.164,-0.1,5.7,-0.1,4.7,100,8466,64.83,-1.9
2024-05-25 23:30,0.429,6.4,0.577,0.237,5.5,0.075,0.211,3.8,0.164,-0.1,5.7,-0.1,4.7,100,8468,64.82,-2.2
2024-05-25 23:45,0.429,6.4,0.574,0.237,5.5,0.074,0.211,3.8,0.164,-0.1,5.7,-0.1,4.6,100,8463,64.82,-2.6
2024-05-26 00:00,0.429,6.4,0.571,0.237,5.5,0.073,0.21,3.7,0.165,-0.1,5.7,-0.1,4.6,100,8463,64.82,-2.6
2024-05-26 00:15,0.429,6.4,0.568,0.237,5.5,0.076,0.21,3.7,0.165,-0.1,5.7,-0.1,4.6,100,8428,64.82,-1.6
2024-05-26 00:30,0.429,6.4,0.565,0.237,5.5,0.073,0.21,3.7,0.164,-0.1,5.8,-0.1,4.6,100,8444,64.82,-1.5
2024-05-26 00:45,0.429,6.4,0.561,0.237,5.5,0.073,0.21,3.6,0.163,-0.1,5.8,-0.1,4.6,100,8439,64.8,-2
2024-05-26 01:00,0.429,6.4,0.558,0.237,5.5,0.073,0.21,3.6,0.164,-0.1,5.8,-0.1,4.6,100,8442,64.8,-2
2024-05-26 01:15,0.429,6.4,0.554,0.237,5.5,0.073,0.21,3.5,0.164,-0.1,5.8,-0.1,4.6,100,8444,64.8,-2.6
